,BT12,BT16,CHLA04,CHLA05,CHLA06,CHLA266
CLECL1,0.40310293,0.066235976,1.181865151,0.510063015,0.459719466,0.794654635
CYP2F1,0.617121524,0.185276348,1.413766627,0.078315911,0.411168959,0.278515702
PCDH7,0.541991095,0.169616016,0.343107705,0.221913095,1.463627532,0.186999618
HRG,0.169272996,0.051719788,1.31588081,0.498199682,0.137267719,0.79796662
OR4C6,0.336811651,0.148999219,0.075811564,0.454643685,1.457389906,0.441123792
CHMP2B,0.123243661,0.911337851,0.488002036,0.298366477,1.201534052,0.22380431
IL21R,0.067373658,0.126617828,1.424696728,0.616266168,0.461788205,0.152650877
PDZD8,0.034035156,0.121459503,0.775527782,0.257645373,1.251266379,0.645959623
OXR1,0.456777602,0.214541136,0.572622791,0.246039361,1.163361984,0.818626689
BVES,0.430520672,0.697968702,0.366757091,0.303147348,1.090988119,0.759930361
METTL25,0.017619486,0.52061678,1.091102659,0.613396024,0.831783039,0.369718365
CASC4,0.484303137,0.101295016,0.005807497,0.174831937,1.277016647,0.872057916
KHDRBS3,1.125909909,0.260263312,0.549218588,0.21792319,0.915002493,0.380651303
SLC7A13,0.054031886,0.253969276,0.688299438,0.195686212,1.425686525,0.233699719
FLG2,0.156846425,0.46590246,0.378520685,0.386138416,1.418953901,0.345238767
F13B,0.694665391,0.374556936,0.685373542,0.712966215,1.032312569,0.009317078
TMTC1,0.588024596,0.432976297,0.244109943,0.529913175,1.338660816,0.031856696
TSC22D3,0.831837387,0.12133792,1.037937615,0.229277223,0.712439274,0.567924363
SLC25A48,0.830674976,1.181821062,0.378653489,0.333922333,0.179664384,0.54109412
HIST1H2BC,0.634305994,0.114459349,1.375351218,0.044156105,0.286221882,0.525126585
TMEM70,1.314172864,0.356578091,0.199016403,0.35214247,0.664946771,0.454645311
C1orf27,0.286083887,0.594117681,1.070497384,0.376872227,0.971036455,0.030622496
HIST2H4B,0.342957434,0.451234015,1.045582272,0.67032209,0.828705515,0.340746115
DEFB107B,0.216099966,0.07444171,1.13449645,0.440593816,0.926894505,0.523533547
SLC29A2,0.860169118,0.178876105,1.089809787,0.164324035,0.448112487,0.692305231
TMEM181,0.316733636,0.104800973,0.001431933,0.707207273,1.406684382,0.276510574
CMPK2,0.1080973,0.456599616,0.285067508,0.306419087,1.426433873,0.486444957
ZNF583,0.013965237,0.267750169,0.896179788,0.171710986,1.327450662,0.005774958
CNN1,0.119278322,1.287653271,0.699090969,0.239183488,0.476987142,0.470036961
KATNAL1,0.541352012,0.034175016,1.268722832,0.14272145,0.860520736,0.043746549
FAM136A,0.36755151,1.020119632,0.658787278,0.872751392,0.449348584,0.30548105
FAM3B,0.26965422,0.269892957,0.86949805,0.198809026,1.309824898,0.099588697
REEP5,0.123699016,0.728313098,0.055894138,0.406973155,1.385273775,0.182182643
ACAP3,0.68924784,0.309315269,0.178377625,0.3030166,1.325467453,0.464140646
MMP23B,0.436787939,0.023015804,0.041469977,0.690852263,1.385619429,0.2764334
DEPDC4,0.2843408,0.481160171,1.468950112,0.089519392,0.31003436,0.303895389
CASP8,0.177545586,0.343345038,0.663626976,0.49149443,0.325677951,1.314999905
MANEA,0.216980799,0.214615775,1.375856802,0.634716224,0.397042731,0.34646286
SLC9A7,0.738258318,0.113093827,0.219251067,0.088391268,1.410560705,0.251566214
TCEAL8,0.241340996,0.509207816,0.731739051,0.228992434,1.054101627,0.806299434
OR1I1,0.213480506,0.206250703,0.539146918,0.300929567,1.467685939,0.207878252
ZNF652,0.163587511,0.7754226,1.175212168,0.35903005,0.571833437,0.449005443
ZNF3,0.181765444,0.425388889,0.573427021,0.681336908,1.125696202,0.626451765
IP6K1,0.511809148,0.334646432,0.365276839,0.525585518,1.332922782,0.326158517
HOXA6,0.402321835,0.310970673,0.746353133,0.280126147,1.284679439,0.349551328
MAGEF1,0.112174455,0.658307726,0.273001296,0.167952034,0.650615047,1.30179759
PSAP,0.721439412,0.360341709,0.116362689,0.533128262,1.197244364,0.534027723
MCTP2,0.554219069,0.215729098,0.782357606,0.32411019,1.035412599,0.723711792
CRTC2,0.352106894,0.135450975,0.366060641,1.146170082,0.992299486,0.303275312
OSTF1,0.320445832,0.06113497,1.210360635,0.144730314,0.975990407,0.348950777
MGAT1,0.090636615,1.316004013,0.289532701,0.799814403,0.434975599,0.117682079
CRTAM,0.526823425,0.352164658,1.458534714,0.312627585,0.180477566,0.086441471
UBE2H,0.348206158,0.758996813,0.369705974,0.632785474,1.181833287,0.188449182
IL20RA,0.327399855,0.489376651,0.035207754,0.016443374,1.399022277,0.601010145
WDFY4,0.05873563,0.094347029,1.237607703,0.538332019,0.897920556,0.163033479
CPNE1,0.127168139,0.52582776,0.161775771,0.632679675,1.382618392,0.189503321
BSG,0.345804203,0.385875253,0.010363279,0.528747464,1.445040478,0.174250283
KIF1A,0.275578772,0.050637828,0.289426011,0.218591021,1.288889123,0.891837538
TMEM217,0.637322238,0.328916571,0.038848245,0.336821428,1.286512355,0.618246731
BCHE,1.314539441,0.846589887,0.20967245,0.15539873,0.221081452,0.323959837
OCIAD1,0.29925891,0.378653428,0.526274894,0.096019936,1.429734803,0.32156751
MANSC4,0.656699615,0.215192596,1.322071628,0.115442669,0.648830081,0.083207995
ARID1B,0.334784891,0.341815452,0.031695365,0.475265183,1.252272929,0.80167254
OR2G2,0.415712226,0.272296156,0.340016353,0.306312216,1.369145956,0.579401304
DAZAP2,0.046419272,0.729256589,0.374148887,0.316350286,1.375727493,0.002390999
ZFAND4,0.464622244,0.174680022,1.126693402,0.98481502,0.417924567,0.079499304
MAEL,0.397070667,0.146048382,0.490359324,0.729226497,1.298377655,0.17223047
JKAMP,0.22112628,0.370191493,0.054355905,0.439075591,1.340705359,0.698208633
COL12A1,0.007448529,0.200146621,0.832283951,0.242130968,1.365827235,0.098714224
TTPA,0.014688306,0.261963476,0.974461922,0.090184732,1.280279459,0.03164238
ACTN2,0.00951842,1.02520745,0.678068919,0.22685131,0.975144878,0.39163662
NEU4,0.295751148,0.581013143,0.189656611,0.31785872,1.396809519,0.391843121
PIK3CG,0.240922324,0.069214354,0.344350501,0.29700973,1.461742176,0.51024527
FBXO39,0.511035276,0.099069739,1.43078483,0.539422104,0.045706749,0.235550962
BABAM1,0.590502606,0.353854156,0.039241511,0.361186456,1.426562794,0.160261091
SEMA4G,0.634712162,0.135573667,0.14512727,0.330993503,1.441140826,0.194734219
UBQLN1,0.247675022,1.105818445,0.067883232,0.193405801,0.942879497,0.671902995
ITGA9,0.364292959,0.042819944,0.941385211,0.158546633,1.24606104,0.260983704
FAM58A,0.666935203,0.96228637,0.15847199,0.237244515,1.043990511,0.352922831
C3orf36,0.260058067,0.435487074,0.161665017,0.193665606,1.472426688,0.421550929
ACAT1,0.518356348,0.489419191,1.301504096,0.60459367,0.314613652,0.003748538
ZFP36L1,0.12129702,0.441290676,0.181386624,0.505720011,1.385598508,0.498677426
EMCN,0.484086073,1.061675036,0.293237716,0.384446551,0.809509992,0.645042282
MTRNR2L4,0.52027567,0.569655009,1.41009533,0.286628029,0.030665179,0.002871449
SEMA4A,0.849435925,0.188462559,0.359505238,0.485713511,1.205941597,0.300250517
HGS,0.385583224,0.915339244,0.233861295,0.484549195,0.346704409,1.127148321
SOCS2,0.138252632,0.126192962,1.285285239,0.36714596,0.86112611,0.321458759
ILVBL,0.086278587,0.605560047,1.361709406,0.084259317,0.647186654,0.110981975
COPZ2,0.763869752,0.146681781,1.19653259,0.576256997,0.384388165,0.387475801
MS4A13,0.528161722,0.114630235,0.046241087,0.291908283,1.210815397,0.90617281
DCN,0.201863299,0.455039461,0.450165372,0.324165587,1.40348367,0.375976547
SPANXN4,0.858727566,0.348987148,1.001197552,0.615447258,0.621311712,0.200652678
CEACAM8,0.109960744,0.038577453,0.909624357,0.197307122,1.328254016,0.14993925
GMDS,0.146085206,0.669004914,1.16834197,0.329314515,0.836933667,0.154367303
KIF1BP,0.009868112,0.217556872,1.254370652,0.996325483,0.135850105,0.186206524
IDH3B,0.674740004,0.144253184,0.471654002,0.009906133,1.399378964,0.098825647
GCGR,0.285940327,0.82685227,0.260536945,0.025881995,1.276675111,0.450301459
DPP4,0.310374461,0.044211614,0.752219897,0.252167592,1.314379798,0.459741419
DDX39A,0.379764244,0.641645662,0.857457276,0.262407939,1.110417021,0.271329619
ARGLU1,0.558244113,0.305595901,0.508902486,0.84073925,1.136816875,0.058859899
C19orf57,0.082281444,0.522243032,0.487497932,0.369665628,1.216592482,0.729900315
GPBP1,0.599544661,0.628204191,1.205996809,0.028931859,0.474573886,0.481753706
SNX25,0.510585135,0.95860226,1.151909737,0.148982567,0.354084745,0.112175485
VEZF1,0.34045327,0.196147069,1.242315222,0.238321484,0.766274194,0.570056299
E2F5,0.299318481,0.442077811,0.788774782,0.442781822,1.059458311,0.664054975
ATP8B1,0.389373507,0.512469587,1.208120048,0.496044046,0.732276292,0.102895808
NDFIP2,0.69087727,0.041263043,0.103109759,0.662490499,1.304079224,0.193661353
PLAU,0.819817312,0.363545724,0.498115025,0.319887178,1.212076579,0.206941365
CSGALNACT2,0.491670441,0.013013271,0.29442741,0.475325869,1.440560234,0.192149793
ABCG1,0.612595229,0.044670935,0.581662353,0.402946013,1.316415782,0.236116877
EPM2A,0.263224858,0.396398903,1.41409866,0.073124999,0.659348861,0.022001035
METTL24,0.016296526,0.338719461,0.152810035,0.585248076,1.362169596,0.574715574
KIAA0226L,0.504140017,0.172627196,0.114671505,0.491737749,1.413616032,0.359782583
SNX16,0.133002601,0.019568324,0.131822265,1.316253673,0.47523186,0.82027306
ITPR3,0.239251097,0.306165401,0.925672881,0.399232626,1.162929408,0.383440409
FYCO1,0.368798319,0.07348726,0.642015456,0.089746253,1.401673932,0.374601175
ESCO1,0.709398573,0.561997552,1.110927566,0.686206143,0.309452995,0.216284597
ARID5A,0.291061251,0.103696432,1.083022022,0.922195843,0.536462897,0.509924261
EPG5,0.593653818,0.133506792,0.593981817,0.028359543,1.354519297,0.328749993
GPATCH8,0.51923184,0.201932549,0.634738173,0.099632358,1.074395721,0.888337147
LST1,1.137584513,0.00124333,0.131328891,0.483322892,0.963635615,0.439459556
SERPINB2,0.083069149,0.083202183,0.370610586,0.68980263,1.389716123,0.329169867
FAM63A,0.106817322,0.516202039,1.32244873,0.106420915,0.743110597,0.276374326
TEKT5,0.355741397,0.376758348,0.358829625,0.128561197,0.951543776,1.16079526
OR5H1,1.172106806,0.981411085,0.156949515,1.47949E-05,0.523535086,0.175904652
ZNF846,0.214255467,0.63813775,0.306200949,0.514061201,1.357455062,0.113310633
FBN1,0.407439248,0.394080353,0.39144483,0.425202579,1.320528934,0.517240416
CPA3,0.355736262,0.065283566,0.377916491,0.831239722,1.21612572,0.472349784
CCDC85A,0.171921762,0.129566218,0.137758585,0.865706423,1.151569723,0.725109856
TMEM201,0.213811138,0.329231223,0.639011037,0.246408448,1.139863181,0.862680686
MITF,0.265745464,0.786741061,0.721061407,0.21044107,1.090760475,0.472346386
KRTAP4-7,0.243608495,0.513842112,0.708836368,0.161866772,1.051941848,0.841460844
ANKRD13A,0.252541816,0.147976227,1.408448226,0.071584945,0.745454357,0.190890875
TVP23B,1.343655938,0.28986771,0.467528995,0.020834406,0.72900944,0.163584606
ZNF410,0.266679395,0.377348164,0.911112411,0.11969843,1.22622747,0.32414472
PPP1R15A,0.984923923,0.406827215,1.22509559,0.059303305,0.088706385,0.137252473
ELF3,0.562662151,0.498564952,0.278502637,0.231909982,1.392095086,0.179544626
HHLA1,0.382487201,0.266931425,0.722613982,0.130242018,1.273685487,0.536385264
OTOF,0.285293908,0.300429735,1.314260106,0.772890277,0.366365686,0.190139962
MBD6,0.807088302,0.009561555,0.290790671,0.156526134,1.255878183,0.57349286
AVPR1B,0.298746841,0.430836667,0.220348686,0.584410838,1.384580782,0.290935123
DPYS,0.235620078,0.504072478,0.111209661,0.528923137,1.413909327,0.256503302
FLT1,0.043678708,0.348704169,1.40812898,0.446081908,0.058780156,0.598241455
INHBA,0.703838785,0.046743457,0.57646451,0.060519671,1.351272348,0.084745271
FAM46C,0.400682398,0.984710239,0.476860346,0.204304764,1.125684161,0.012847105
CNDP1,0.474110893,0.32278234,1.410145418,0.094936666,0.142660866,0.56552798
KRT15,0.318317272,0.594358594,0.789148903,0.511431507,1.067870581,0.432912115
ZNF669,0.099506436,0.419776538,0.323735571,0.366833586,1.473634909,0.263782771
CHTF8,0.133474043,0.494819867,0.759319382,1.278623667,0.359962382,0.250972754
CASP1,0.325625114,0.176237412,0.161772942,0.737149189,1.363958216,0.31564838
TAGLN2,0.081315478,0.4812063,0.276463663,0.804743608,1.290225111,0.199423391
UTP14C,0.778205221,0.065211943,0.227154206,0.351986458,1.324530483,0.356281074
OAZ1,0.256150789,0.601040231,0.198435485,0.512642042,1.150197635,0.784009551
CCL26,0.325586554,0.293576516,0.211370503,0.177270579,1.34780905,0.762745907
PRB1,0.568519873,0.086277282,1.031546709,0.10893962,0.878003683,0.69940055
TGIF2-C20orf24,0.175816294,0.046154594,0.78602622,0.407532887,1.359553142,0.036332338
TSEN54,0.373300988,0.813450749,1.08661724,0.491668639,0.232302052,0.623836194
WDR41,0.287381569,0.866315137,0.499067236,0.27141476,1.222604363,0.126811186
CCDC67,0.513224679,0.717904122,0.488545278,0.178811402,1.232949512,0.31155459
RGS7,1.259564457,0.185426858,0.52306383,0.139328858,0.83855683,0.2226995
JAKMIP1,0.434822507,0.356292526,0.18891322,0.240277701,1.47982441,0.259518456
NOS2,0.023472356,0.398596576,0.799224168,0.600194543,1.206531921,0.22918213
MLEC,0.349216681,0.307145564,0.728026472,0.219620528,1.343159603,0.260849647
OXNAD1,0.704452653,0.365103978,1.212617986,0.359145546,0.133785087,0.647908851
LY6G5B,0.409841282,0.029162819,1.211914776,0.411276763,0.833835116,0.405806997
GABRA6,0.369648541,0.305365632,0.104179728,0.063850198,1.438007788,0.594963689
CHD7,0.21893949,0.542472118,0.347449937,0.917682954,0.533863595,1.037584872
C19orf18,0.395924875,0.42943848,0.494443531,0.580891413,1.270731878,0.358920649
PCDH11Y,0.301965851,0.470053775,0.391889101,0.882457848,1.158204075,0.284230789
REP15,0.032298167,0.46665409,0.755752548,0.313012193,1.321223848,0.181896813
ATP5G2,1.167970881,0.0258933,0.757623789,0.518245156,0.61233964,0.290359334
TMEM210,0.176434083,0.42215755,0.367244382,0.930024658,0.34763484,1.156138574
MARCKSL1,0.750800749,0.031029542,0.611442825,1.313093085,0.058956655,0.021223355
LRP5,0.519775519,0.394875051,0.683205175,0.2861678,1.141402413,0.623789213
HMGCLL1,0.448519428,0.115026902,0.310656667,0.38954872,1.320630644,0.678192255
PRR23D1,0.650577714,0.603122795,1.001513394,0.568572663,0.081342689,0.739417078
PDHA2,0.085782065,0.188852786,0.571755567,0.456692418,1.416642144,0.285123434
RBM4B,0.216436997,0.814984103,0.216061775,0.119953319,1.191519499,0.689080849
TCP11,0.308104911,0.211477492,0.364578849,0.572228903,1.392119645,0.358684478
VANGL1,0.489474701,0.221064795,0.496120772,0.611893711,1.254662512,0.428350074
IRAK1,0.320635698,0.126314684,0.10326414,0.201943858,1.356236278,0.810606185
C12orf80,0.782370125,0.742898519,0.308864586,0.240566888,0.349003249,1.107967697
LOC400927-CSNK1E,0.800383903,0.007358656,0.630962328,0.041527344,1.270264656,0.112195579
AP3M2,0.411916499,0.481871434,1.388484055,0.022914231,0.099585791,0.571367676
ADAMTS10,0.5223055,1.239299245,0.360845481,0.368604055,0.688197362,0.343957834
RNF214,0.409292885,0.088202444,0.122578137,0.227079805,1.293122717,0.867530607
TSSK4,0.145972774,0.548249767,0.594266906,0.048026757,1.351606476,0.403089343
PALLD,0.497598428,0.121838259,0.666394834,0.1645864,0.91807297,1.044121245
IL23A,0.282170317,0.244083234,0.515756478,0.102151458,1.465522834,0.321361344
PPP1R26,0.087641556,0.006210595,0.076108399,0.503732095,1.315788688,0.817379146
ZBTB5,0.70705762,0.554369355,0.240968257,0.540166499,1.064830786,0.612944252
SERPINB3,0.520142496,0.572464929,0.331323519,0.247781712,1.337636824,0.328571209
SPATA31D3,0.519387876,0.441927112,0.213989832,0.057015504,1.323494546,0.633184886
KCNK10,0.036063333,0.326274398,1.235896006,0.806066323,0.11253307,0.607507674
SLC23A2,0.1985067,0.558398646,1.23494206,0.223146219,0.847958448,0.146775519
RASGRP3,0.229247362,0.143749303,0.930728299,0.18985254,0.717027099,1.084906188
INSL5,0.537839409,0.859649066,0.706609036,0.144587671,1.037892547,0.202425437
ELF4,0.028777478,0.160837837,0.516349184,0.40670964,1.436213063,0.381093889
EML1,0.374821681,0.571870754,1.353950458,0.552873702,0.230424587,0.084808913
CCDC93,0.138317604,0.575418959,0.575434679,0.39806768,1.076734121,0.816999764
PALMD,0.476202876,0.57971536,0.403234603,0.357516517,1.327545299,0.22590897
GPRC6A,0.816565951,0.327339103,0.304365173,0.142917913,1.296542648,0.314084859
SYTL3,0.70060513,0.650646468,1.225636236,0.441741259,0.10711698,0.209008903
ZMYM1,0.547677312,0.399031404,0.629594627,0.352685819,1.190001567,0.520201664
OVOL3,0.59194438,0.309627501,0.072645886,0.42480393,1.426158173,0.027136471
ALX1,0.238884674,0.605500031,0.566802009,0.406004346,1.214496452,0.530909421
OLA1,0.309507652,0.92498385,0.232247701,0.242560855,1.255121734,0.164836972
INSL6,0.236745037,0.495396359,0.585161068,0.128149072,1.416159316,0.029292219
GGA1,0.472778609,0.422832642,0.139919362,0.328167226,1.458782815,0.095084971
DGCR6L,0.196410106,1.020072431,0.137402717,0.554406921,0.520072555,0.995399401
FAM161A,0.302035149,1.291537459,0.216597927,0.374402601,0.749897355,0.397409631
VEPH1,0.048324657,0.76637133,1.269646926,0.653450958,0.194915518,0.003584496
NOMO3,0.221996689,0.468481703,0.043622056,0.201093435,1.446952286,0.511758399
TDP2,0.257319633,1.286828913,0.037505742,0.667223722,0.63418938,0.309409561
PTGER4,0.355423099,0.443563204,1.35988616,0.439727941,0.3225592,0.443731117
MTMR12,0.962456024,0.405338163,1.192376455,0.021600388,0.343355632,0.189538296
ZNF862,0.419557556,0.10573819,0.556229611,0.778102333,1.175298829,0.428130355
NPAS1,0.205662343,0.129996449,1.384824668,0.63658582,0.522026129,0.109446073
PBXIP1,0.755749891,0.759255259,0.540903355,0.310590874,1.044661223,0.196672368
LMNTD1,0.239925396,0.014338505,0.556294162,0.444489666,1.438168737,0.183121014
FBXO45,0.155819832,0.200529835,1.387519573,0.09230637,0.132006782,0.806856766
IL1R1,0.189921044,0.314952294,1.264328817,0.855119032,0.095453604,0.438787431
IMPG2,0.586394988,0.685315522,0.647608018,0.417483542,1.119546235,0.07796022
ZG16B,0.836353965,0.361913817,1.237431902,0.296282294,0.466021155,0.000688293
GRK4,0.0138566,0.464573339,0.637700496,0.346741909,1.384795435,0.078076901
C1orf141,0.183873915,0.35920151,0.474804747,0.240420037,1.474410502,0.216110296
SPTB,0.44836986,1.033330516,0.918661497,0.535139375,0.3794336,0.351534104
AGAP11,0.164863085,0.47039916,0.466608947,0.488638335,0.812964561,1.140530031
TMEM259,0.971680314,0.05094266,0.011197501,0.087650983,1.296688066,0.175216612
EMC8,0.719046938,0.510223341,0.808536682,0.184731228,1.060719238,0.276274931
ZFYVE1,0.333150591,0.397069543,0.046123552,0.258284284,1.464400955,0.429772986
CCDC97,0.166930569,0.040543334,0.266384766,0.558275761,1.424807429,0.473759656
OR1J2,0.285396343,0.10391584,1.43186531,0.400890516,0.461115783,0.388378496
ATXN3,0.105852091,0.620866699,0.783935879,1.248048234,0.309243682,0.046637241
OTUD3,0.037304382,0.202968889,0.760878657,0.359862404,1.383878118,0.022863792
ACRV1,0.699703287,0.010926623,1.212986197,0.131000391,0.15912697,0.814336894
ADIG,0.148115773,0.082886381,1.325659113,0.733667277,0.369313389,0.453680611
ZMYM3,0.622634906,0.020450066,0.598230072,1.025710913,0.919702316,0.150863495
TMEM141,0.451825293,0.544384757,0.892758617,0.413843033,1.087090145,0.126952042
