,BT12,BT16,CHLA04,CHLA05,CHLA06,CHLA266
KRTCAP3,19.71127948,18.41332982,51.73264353,79.48840101,24.7937437,32.99855063
SLC7A5P1,28.03441691,29.68060178,21.46959572,31.69974828,38.1743633,19.58856625
AP000553.1,2.383273508,26.64161252,65.08159918,31.04789937,9.360122721,43.73529219
INKA2-AS1,44.80508509,1.293855557,4.494172549,104.7565032,34.23088188,23.42780379
MRPS31P5,25.14959626,44.88789361,32.49673623,39.42960915,23.40969973,19.66629639
AL136981.2,11.0383659,31.02712336,67.67731774,49.98204861,26.53683512,10.76157276
UCP3,22.39982959,24.6730972,33.74047698,84.43916648,32.81287623,15.54658582
CCDC169,0,0,14.07644066,72.13465404,139.0174864,43.40762777
NOS1AP,2.360358855,29.22951488,18.29456436,81.35211228,224.6993268,28.21770073
CYP2D6,28.22379049,29.2156541,87.16389138,45.31459108,9.649709136,9.20786572
C1orf220,10.1973364,36.1986044,22.55604795,43.26510994,34.76064986,18.99518339
AC145422.1,4.238986406,24.93046353,32.3696619,44.13325978,23.70202718,52.82291432
AC127502.1,15.44185101,28.26023011,27.03340102,29.00740105,44.92196669,413.131817
ARHGAP22,17.30166006,193.9340804,23.92209516,33.31934347,17.37076484,51.032998
AGAP6,27.98415902,20.80712912,27.62738786,35.83255337,32.43838561,29.19694265
RAB27B,22.0151828,0.991622505,35.10518107,2118.045047,5239.46947,4.124182605
B3GNT4,5.86635894,40.32780905,12.19963783,41.78271417,16.7515466,307.2568016
SETP14,20.40662878,27.92679988,29.4818711,23.03170165,29.11960448,43.07435877
CCT8P1,24.67638968,35.7232507,27.50165665,30.49810104,29.51595633,26.27428034
TMEM238,69.13856115,187.1581273,24.49712333,14.22872312,32.50510563,4.119195772
DIO3OS,176.6196163,0,1.92706979,251.788703,54.12745681,2.850639711
AC074141.1,14.8722248,48.45403368,32.81186033,61.54453788,24.04409379,20.60117161
AP002990.1,25.0080122,15.25822002,38.56934317,24.60862769,31.81642635,52.64916581
AP005329.3,15.31155806,48.66133028,33.27509906,9.525594616,63.99611187,23.45772479
AC005520.2,35.59165759,25.59106084,19.2930175,11.02888109,31.13229311,58.99328459
PCDHGA7,1.943940247,44.38942677,28.19054963,8.275689919,28.50279294,365.8175387
AC004466.1,25.23815605,38.57054195,21.23134282,31.4434941,8.071612738,46.33568875
NEFL,1.542908887,4.108604727,106.6539411,47.76781468,2428.784845,8.86585856
BCO2,34.12125637,19.96002636,44.82069833,21.02290502,35.07269917,22.50685948
KCP,8.608598205,121.7912591,14.72907228,41.96540251,12.37534496,41.88322398
PLEKHN1,43.634867,2.285478062,383.7238619,12.76215186,1101.757747,3.17902484
PLEKHH2,2.757626514,97.87648322,34.21979668,42.08074974,5.710506424,22.15976253
PTPRVP,27.94585712,41.02586671,28.41540782,8.610440708,61.82116924,20.92061267
SYBU,65.33791068,629.2417053,33.74610475,22.41620233,1.6854635,3.184011673
EBI3,7.868084479,16.53647699,72.06110779,8.318724703,39.53413935,146.7912245
RASGRP2,3.922418693,25.29662709,90.23966189,20.86222536,30.74229234,502.3647105
CCNYL2,12.93204826,43.5091147,17.01034142,2.379374886,84.6538355,39.01418132
SAMD15,27.70246194,14.64402557,53.21512041,28.30927933,82.05983469,24.71548351
HMGN2P41,27.80427306,22.83976619,18.60553146,64.68912427,28.20411443,33.58756441
MYO1F,36.99511835,60.298231,18.95973081,39.70748529,17.10664968,17.38878333
AC007878.1,24.27878958,43.52278424,26.16074291,47.81934028,22.08903309,29.78523572
AC097658.1,10.21272364,71.02401539,42.66039253,7.408427839,49.60627326,13.28423918
AC040162.3,23.25148532,26.62120384,29.97715037,29.31912001,44.0285813,15.20874182
PRKCQ,16.12148063,6.014725685,94.3348745,39.78833218,67.34611365,0.318411463
DLL1,19.72323546,20.77833698,6242.682986,4815.283902,12.39292748,35.12091228
AC009812.4,12.67260095,32.78631952,15.36347748,32.70518029,30.46480639,25.36706102
MT-TP,37.50039476,43.26407301,30.33495967,25.43358625,23.45549454,19.66619343
AC092821.1,24.08122372,33.74761375,32.37797591,5.901903339,24.38041101,31.34829867
TMEM74B,9.819219688,43.96607185,147.4677512,8.617648028,11.73032113,51.04919401
4-Sep,4.694039357,29.03560306,26.61774301,148.5150589,5.677748089,32.3270258
ZNF365,20.37995043,2.029171878,35.65347736,35.26134222,119.9837449,1.582289569
FAIM2,8.685534448,9.768431343,806.6459019,100.7929333,45.86266066,7.959771786
AC245297.1,0,0.743115617,37.86650841,401.3151178,90.79980317,17.71218162
CRYGS,24.65247771,49.43198665,27.34999588,25.76995605,45.78865357,28.21842144
MIPEPP3,27.64467665,15.10830602,28.63281188,19.75968257,35.77989697,27.88993335
LINC01268,1.183943129,54.15978717,0.963534895,310.0129779,1.334906461,255.8771302
KYAT1,24.39026403,42.03115875,31.04629989,37.85989043,21.32394002,21.26241391
AC090607.2,96.86224111,25.80770332,31.89999934,29.6034722,18.0027522,24.73501901
MORF4L1P1,26.82003172,29.11859735,26.35569975,20.70831367,31.13135711,28.55096973
ZCWPW2,32.98347498,12.11437472,28.67745108,26.68239406,33.43423382,8.552125052
MITF,3437.512347,18.03637776,39.22466103,37.29228294,17.49390943,9.786905832
AC147651.1,3.949429488,110.2373527,73.85052241,48.66186875,0.66320802,6.661397686
IGLON5,1.145641229,5.065564854,1537.357027,81.58548208,11.05467832,44.24647286
AC009812.1,24.01591102,36.64988255,22.87814293,40.3326987,30.80961403,24.47033016
GOLGA8N,10.98434431,6.524933007,27.01530225,28.24490546,53.89850669,210.3592649
HIST4H4,18.40866694,11.83900475,30.91823803,24.33524297,134.9651433,67.83868102
AL133215.2,16.10609338,22.32368863,31.26840801,23.96090457,34.15841247,46.93344069
ZBED9,0.38188041,0.33689543,50.46210708,4.733002027,135.7757877,275.8738922
C16orf74,33.98523949,21.18022306,11.25426553,60.00393131,1.347341255,36.50087081
AC008957.3,0.40103136,37.06130575,251.7101458,357.8557863,1.013765059,18.05480654
AL450405.1,39.68267114,49.50496784,26.65969596,16.02210658,28.41788873,21.50319819
AC021491.2,32.19237093,38.52413909,22.85166633,12.75207214,48.39963522,12.06431594
OAZ3,27.17523378,27.16269142,18.0102015,47.14416764,31.44795246,27.85605512
ARRDC3-AS1,75.7211894,16.9719653,24.47761761,14.20783242,30.52002762,48.17840105
S100A16,9245.425188,41.90829907,4.470382193,5.018607604,13.07371801,2603.666698
PLCG1-AS1,9.094093211,5.204214367,87.73824486,19.55147672,35.42539556,37.76289565
C2orf74,45.24475079,66.9412136,28.5113015,26.37412227,2.006003228,18.04472991
AC006213.4,18.11911002,27.85747512,27.63429493,59.1594182,27.1797196,19.56872187
DEPTOR,28.84433947,25.95135416,8.7612839,16.25569454,35.22646275,36.0712628
AL591895.1,27.0822454,26.25012202,27.65949222,35.92400211,28.13405171,9.849984356
IL17RE,1.581210788,1029.149247,34.02007197,191.9983191,20.69349033,13.94974759
VWA7,18.8442365,108.5702015,25.70306813,32.21805406,29.00949636,19.01451297
AC012313.10,23.54513838,22.69958054,27.42833784,64.16264065,31.7469653,27.27763276
AL031963.3,16.60697563,21.5214526,34.40980043,33.0862039,17.14850011,51.32822561
USP2-AS1,47.5589479,27.25599822,27.30944988,13.65354267,35.86085681,17.75042894
AC012181.2,37.59991321,76.79725809,25.40054268,29.14366008,9.334651458,5.387648874
AL391422.4,1.955563794,4.418637076,24.10372109,188.06573,111.3092022,30.43265006
SAPCD1,16.80044536,53.33994041,28.14443968,26.30084833,11.66694381,28.5944098
AL391807.1,0.80206272,646.652298,359.6911289,6.230178069,0.675642814,48.16894218
AC004771.3,26.32977569,45.20832154,17.99478897,16.03093291,28.0606463,34.55061033
SSC4D,50.02602018,65.35485334,25.89943191,12.44233784,28.47337731,16.47740084
NECAB2,9.36483162,66.19222774,198.4086185,30.27694307,1.347341255,24.08395629
HOXB-AS1,6.274917703,0.930097045,26.69455039,27.65280361,137.5470676,55.24103014
KLHL7-DT,14.12794738,59.6199148,28.52799333,25.77930451,8.046141475,32.66497275
U47924.2,9.059887454,56.36727227,28.55037675,25.73935127,24.72247763,32.9595826
AC104825.1,18.18065902,7.527820002,36.09721038,9.093806786,45.5002705,63.0068884
AC109347.1,27.98925248,26.27939015,23.21142963,32.82201114,13.35635168,35.12620799
HNRNPA1P16,27.97629917,22.03165992,26.2914272,42.5275571,22.11784705,49.7881406
PFN4,18.91397778,11.5963681,23.74952174,30.49736978,34.01588033,43.71606557
DDX11-AS1,22.48052954,29.13120674,25.08413927,30.68865422,18.05703742,31.05014341
AC027031.2,2.341207905,41.46780942,160.9689085,64.51285032,12.73893847,0.950350516
C1QTNF3,23.217612,8.492579425,28.0571791,40.57166583,26.08860475,43.75971156
TFAP2E,15.65546901,22.01259613,56.86109364,34.24708387,32.11116048,17.1192106
AC104581.4,28.05699912,29.20159165,26.06014518,25.09089688,32.77497018,19.0004791
HIST1H2BF,32.83403108,4.934714637,22.36249805,28.15220334,105.8158128,25.95108796
AC124319.3,1.947703949,19.76418549,32.07263657,44.43409401,22.44447051,31.65756014
ESAM,8.955940415,5.321871038,15.78757714,612.5341848,68.11882813,38.30929304
TMEM254-AS1,6.714583405,21.06690049,30.95047003,23.11270504,46.90403633,39.31639677
FBN3,2.310433408,21.33447117,32.67071659,101.4807541,8.359394131,5292.814061
RSAD2,1526.316538,1.761601205,47.61914693,149.2111028,6.365825697,6.015115889
AL589765.4,47.10765866,13.46735069,29.61879401,24.34641958,61.6395516,7.929953747
AC090616.6,10.66334801,23.48996792,36.70507516,31.74006715,20.40570894,30.43192935
AL139384.1,34.6918799,133.0559244,19.2119893,15.128209,9.702791013,81.40277546
LINC01842,0.779148068,15.71036708,256.3833857,38.16476769,96.51184727,7.929850788
AL132656.1,39.83244748,19.5113445,24.37695606,29.98016088,28.11493152,25.57905685
AL603750.1,16.92730705,81.67410369,8.67597106,0.880945459,53.29927767,36.75121692
LINC01126,20.41006004,28.60145965,60.06474705,73.23879476,20.04940251,25.07306892
ARHGEF37,299.0659879,24.89580115,31.56121252,4.755146111,28.75721433,8.224254718
KRT8P33,280.7072464,27.47792678,16.04814965,26.08506953,16.73456576,47.57494157
PLXDC1,53.33951343,14.93692319,25.55562819,27.97966846,18.7490594,2490.532464
ATF7-NPFF,3.494376537,22.08192089,32.43105674,98.31637389,31.4315733,15.23804507
RNLS,217.1724981,0,26.28592708,2.083323959,27.20184816,145.7708076
RBM24,2.730615718,7.075672947,539.4142344,39.19314879,2612.260658,14.27802976
ATP2C2-AS1,51.33059293,25.4430759,28.00397062,23.92110781,33.51158362,18.71522516
GPR160,14.8759885,160.6259792,14.47534302,34.95881524,18.46522238,476.2111163
AC008537.3,7.898526535,14.84073535,31.23342595,36.00176747,34.92805159,22.16402864
AL356019.2,21.96082877,30.89973833,22.42053197,12.08220493,45.9469632,39.26411559
CRIP1,19.57002786,134.8159894,27.11589998,26.18121882,49.75880959,0.636617008
LINC01588,81.76400303,3.373288406,65.55676187,13.00942321,40.20944783,3.810860934
FABP7,4.728245114,30.61609308,37435.82609,2678.226884,19.93477223,22.57338045
DGCR6,50.40756814,25.85170113,27.30388593,106.7457664,13.73966706,5.383176837
AL132780.1,19.87906817,33.22527303,43.76775741,78.67485832,18.73268024,12.98515729
EHHADH,9.850326627,16.62486553,118.8579912,7.098693533,294.0803054,36.46138798
AC090517.5,26.44534627,48.54954385,16.77208851,26.63721813,28.50219127,20.90015054
AC027559.1,20.51367464,5.889269718,67.70037584,29.60310657,51.814552,23.47072907
LRIG3,37.7192475,1.665413366,25.92315844,26.95217511,4.705231786,291.7400338
AL021878.2,21.54407772,23.34891336,43.59249775,39.12906681,29.44743129,16.82958759
AL162258.2,54.83249687,43.63909601,23.46925207,24.8850413,16.71424221,27.89461131
SLC44A5,2.692313817,1.240129393,457.147775,49.90141086,916.7385827,2.865497251
AC135977.1,27.12121219,30.73327376,25.62485381,28.07767601,6.740048976,24.7446838
JMJD1C-AS1,27.5872238,25.15104719,87.53564246,17.12295662,72.90773688,14.57181594
AC115223.1,34.06117841,43.60356472,28.95772075,14.18767298,21.7497075,23.72220772
CRB1,6.263626598,8.794812477,1254.275928,201.1879802,43.8672872,3.487462638
EN2,35.47445923,112.2759431,3.544579424,17.14348169,0.333576197,43.65776796
AC048341.2,28.74005999,16.92902764,21.30533631,23.94847457,28.66836574,42.16287333
AC138150.2,80.70168685,57.0282625,12.56924971,10.71340198,16.68816928,35.85335351
SNURF,30.85145649,17.65788956,48.59515283,21.61626025,14.0319945,37.39718984
CYP4F26P,32.50583982,9.476402634,19.90235305,2.957427729,38.35480149,139.8857942
C6orf163,29.08806708,13.20998436,17.33109328,23.31657597,38.52792871,30.68818892
SUPT16HP1,26.14988973,32.98995968,26.23137548,15.02433027,37.23975305,24.06452376
CT75,0,1.390043396,33.69021003,28.5312423,23.75510905,117.9219463
NR2F2-AS1,0.40103136,0,116.0950655,51.2625581,71.66442002,0.950350516
C21orf62-AS1,20.02851207,27.32666787,24.7786723,37.53683838,30.82418818,18.03028421
ARTN,37.84887557,18.09636708,80.8802404,32.78169227,14.01501366,19.31827281
HNRNPA1P38,17.74508946,32.62966636,26.49684349,24.2558586,25.54185593,31.03415332
NDUFA4L2,53.09202212,11.06902605,32.94395156,19.066126,43.76747452,12.63255871
AC007637.1,118.9321448,15.26948451,17.61679926,32.70392691,34.5762912,19.26963999
CLDN23,7.061925616,21.48438517,74.77565049,11.58442422,30.46875076,211.9778455
AP003469.4,17.73003465,15.59463946,31.62474656,53.74095467,39.74457095,20.28317199
AL021368.2,18.11501388,91.16831873,30.86803489,40.40884504,21.01977946,16.16346142
CFAP69,18.42815033,39.13688048,33.22054746,4.425252366,38.79177651,18.65297031
DIO3,62.20283234,0,1.58399833,215.409964,46.48127723,5.382867959
GRID2IP,1.959327495,40.76282138,11.91386803,39.87184233,11.49107557,156.5421929
AL645728.1,29.89046225,11.17108413,21.88250367,12.12325507,31.7002345,40.55750286
HAUS7,19.89002683,23.79913136,27.96898856,28.32818539,21.15261782,44.0911273
NTRK2,1.145641229,33.7330753,18.02132939,1241.298377,40.26466906,3.815950726
AC104162.2,24.63399164,30.35391665,23.79000393,29.53145164,27.11299958,19.34248626
OSTM1-AS1,0,15.87395062,65.35134559,35.82210803,0.667152393,82.81152244
AL592435.1,25.64704726,35.99409533,22.76078955,26.01848078,29.72852728,21.22874159
LINC00649,9.105384317,6.501535118,122.9900698,24.36459438,280.3278884,27.2919755
AC120057.4,15.65480413,30.59443301,47.31649384,21.05314418,64.71418289,19.36711155
AC023355.1,15.57067293,14.65375392,27.41848925,24.22723846,30.72136712,87.88543781
LDHAP3,166.0736768,23.22499353,16.46956306,28.33789948,62.28791813,0.313527589
AL590062.1,15.72830911,26.09886312,25.35577585,26.90788695,18.05369472,26.24934618
ALOX12B,68.97992764,3.587132916,20.89102142,18.08401771,30.52183264,87.15746862
CHRM4,3.162421575,45.10346549,21.11526874,30.27333941,5.013938394,87.45655051
ALMS1-IT1,23.63812675,69.70030755,27.72878166,29.48105304,7.049958933,11.07031943
CCDC9B,16.8773816,61.60701792,9.992426001,45.21423325,6.356733602,34.48856139
SCG5,672.5445308,7.508756216,64.56387268,29.48105304,9.368011468,21.87492042
CYP2D8P,17.26712186,32.55967438,64.44847328,76.21925433,18.70995,6.965054569
UFSP1,34.09933904,29.14546044,23.78866081,27.47586007,18.46582406,17.69763296
NHEJ1,40.90867987,21.36913355,26.06570913,25.14077335,24.47654667,33.8567253
CCDC153,5.087210872,28.60839003,46.11054903,22.52979515,68.89298939,18.74442545
STPG3-AS1,5.514920586,66.58324225,23.83054994,52.37495038,9.368011468,27.28231071
AL512625.2,4.3733755,22.96281711,28.10322523,56.77915556,13.0470434,43.97659126
SERPINA5,22.70577108,12.3585475,26.91470452,26.64943899,32.44747771,24.40817826
LIX1,4.697470617,12.37174105,29.57402718,116.3027888,21.44100089,10547.44844
AC041005.1,409.8127468,0.743115617,45.33151777,5.627265235,1096.722067,3.492037634
TGFBR3L,2.322056955,7.021946782,102.5729893,32.10813864,116.6248705,18.73861494
AC010680.2,22.07606692,18.06863509,39.91643171,28.74158929,87.03827373,7.92548171
AC073896.2,31.7383153,25.11985,23.86828207,24.48782755,34.27032562,25.67986789
SLC22A15,14.94096876,1.018485587,35.81425446,2.365691506,68.60734735,215.0768751
AC091271.1,21.60595916,29.1239916,33.7376631,17.76780735,20.4860671,50.70178818
C11orf96,362.9308723,122.2679473,26.05183117,24.65725078,3.357890531,13.29858192
SORBS2,12800.31472,10.81512491,7.082251782,18.88448191,31.80913927,5351.926823
TMEM178A,7.08860397,22.04725851,1407.094732,28.62504131,8.404587261,562.1294351
IL12A,251.6319415,48.0939316,27.50581365,4.44379279,23.09190103,4.447477942
SNHG31,12.16076003,20.8140595,25.36006049,50.775149,25.16522595,40.20418356
SNORD14A,16.85823065,25.64758497,37.73435336,24.85804018,33.08762116,20.96281723
AC104596.1,30.35204528,27.30673518,23.1807322,21.90546949,32.1970007,12.0453982
AC012055.1,0.38188041,0.33689543,175.4147758,48.88245195,803.7327286,1.591851398
AMY2B,34.58283939,4.648080178,33.49525319,16.96786527,80.25336595,6.34756122
PCDHA2,1.195566676,49.26666529,70.07472478,344.1848122,1.009219011,0.950144598
APLN,7.482107926,18.75802454,136.4957607,52.60573968,1.676973079,31.64758647
GLUD2,36.27275825,21.22027969,24.1219475,17.42062656,78.17551888,26.25433301
PTPRD,5.472854983,0.310032348,44.89702248,106.1073405,2.010549275,58.61138276
SLC40A1,2.738475563,3.36548911,29.30641998,21.31211425,29.04954177,79.58956056
CNTF,25.66619821,19.73298831,48.46251456,60.55198425,14.08627972,24.68690098
TOB1-AS1,121.6193307,26.30384818,20.56476943,13.87146261,24.03045565,32.94596057
FGD3,0.40103136,221.5879153,2582.067623,25.89686662,24.43135354,3.174038008
POLN,8.669814758,1.328517936,28.73635114,29.68410995,60.76709143,21.53728234
HGFAC,16.05240423,26.7480047,120.2957013,67.95656917,19.32188116,23.48599844
SPSB4,35.79135938,16.25090268,106.4444316,11.79174231,33.97010943,1.577302736
ADAMTSL3,3.436923686,1.114673426,310.9843781,8.280912594,41.90099506,5157.45035
C6orf15,57.50469684,409.9275422,0.648410794,49.38631298,0,0.631939053
SCUBE1,1.542908887,7.212393403,25638.27849,43.86979828,11.59690499,38.43472937
AC005534.1,60.59051462,30.6730932,19.31955792,19.2078996,11.32882157,33.91034495
AC007318.2,36.57393871,16.09559442,22.39680543,15.75216902,27.56697935,29.75644727
REPS2,2.356595154,3.082319844,99.98949277,198.9624027,17.0635959,32.88725113
HMGN2P17,24.07746001,25.85950043,22.58399531,46.57502389,21.42341837,31.01616221
CNTFR,7.34395513,16.0507277,215.9609662,8773.459939,5.689581209,33.88104171
RINL,9.418188328,17.26832812,55.62652679,16.94284879,74.95345118,32.6511448
AP000704.1,15.34985996,21.78315303,28.07387093,19.22356762,40.11785822,51.02364209
TIGD3,26.73180437,15.84708753,51.57180261,101.3610508,18.06338849,23.10481733
TPD52L1,29.06138873,487.0121955,18.91080697,2.957427729,20.7647564,365.0901409
AC010203.1,12.97035016,47.25443691,6.440811873,99.15266555,4.676417824,36.78000537
LGI2,1.558296136,0.33689543,90.36404997,15.1841959,34.51625658,2162.800978
PRR29,2.784637309,0.371557809,69.292752,8.845647688,40.84357454,40.84599332
PDCL3P5,0.798299018,27.78121998,21.83927142,35.61212667,16.41068333,76.64644789
SPTY2D1OS,19.61209346,21.62784478,23.17094744,26.33719792,31.38183412,33.88623446
GRIA2,0,7.262654374,2680.91235,42.17470525,116.9563074,4.442902946
